date,store_id,store_profile,sku_id,price_tier,mrp_inr,units_sold,revenue_inr,is_festive_day,festival_name
2025-01-05,BLR-01,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,BLR-02,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-05,BLR-02,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-05,BLR-02,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,BLR-02,Flagship,SKU-039,Mid,22000,2,44000.0,False,
2025-01-05,BLR-02,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-05,BLR-03,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-05,BLR-03,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-05,BLR-03,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-05,BLR-03,Flagship,SKU-039,Mid,22000,4,88000.0,False,
2025-01-05,BLR-04,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-05,BLR-04,Flagship,SKU-005,Flagship,82000,2,164000.0,False,
2025-01-05,BLR-04,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,BLR-04,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,BLR-05,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-05,BLR-05,Flagship,SKU-007,Flagship,95000,3,285000.0,False,
2025-01-05,BLR-05,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,BLR-05,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-05,BLR-06,Flagship,SKU-001,Flagship,55000,4,220000.0,False,
2025-01-05,BLR-06,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-01-05,BLR-06,Flagship,SKU-039,Mid,22000,2,44000.0,False,
2025-01-05,BLR-07,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-05,BLR-07,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-05,BLR-07,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,BLR-07,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-05,BLR-08,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,BLR-08,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,BLR-08,Tier2_Hub,SKU-057,Budget,14000,3,42000.0,False,
2025-01-05,T2-H01,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T2-H01,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-05,T2-H01,Tier2_Hub,SKU-038,Mid,27000,4,108000.0,False,
2025-01-05,T2-H01,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-05,T2-H01,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-05,T2-H02,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T2-H02,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,T2-H02,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-05,T2-H02,Tier2_Hub,SKU-057,Budget,14000,3,42000.0,False,
2025-01-05,T2-H03,Tier2_Hub,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-05,T2-H03,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-05,T2-H04,Tier2_Hub,SKU-057,Budget,14000,2,28000.0,False,
2025-01-05,T2-H05,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T2-H05,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-05,T2-H05,Tier2_Hub,SKU-038,Mid,27000,6,162000.0,False,
2025-01-05,T2-H05,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-05,T2-H05,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-05,T3-V01,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-05,T3-V01,Tier3_Volume,SKU-057,Budget,14000,1,14000.0,False,
2025-01-05,T3-V02,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,T3-V02,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-05,T3-V03,Tier3_Volume,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T3-V03,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-01-05,T3-V04,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-05,T3-V04,Tier3_Volume,SKU-057,Budget,14000,4,56000.0,False,
2025-01-05,T3-V05,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,T3-V05,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-05,T3-V06,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-05,T3-V07,Tier3_Volume,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-05,T3-V07,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-05,T3-V07,Tier3_Volume,SKU-057,Budget,14000,15,210000.0,False,
2025-01-05,T3-V08,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-05,T3-V09,Tier3_Volume,SKU-017,Mid,17000,2,34000.0,False,
2025-01-05,T3-V09,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-05,T3-V10,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-05,T3-V10,Tier3_Volume,SKU-057,Budget,14000,8,112000.0,False,
2025-01-05,T3-V11,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-05,T3-V12,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-05,T3-V12,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,BLR-01,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-06,BLR-01,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-06,BLR-01,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-06,BLR-01,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-06,BLR-01,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,BLR-01,Flagship,SKU-039,Mid,22000,3,66000.0,False,
2025-01-06,BLR-02,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-06,BLR-02,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-06,BLR-02,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,BLR-03,Flagship,SKU-005,Flagship,82000,3,246000.0,False,
2025-01-06,BLR-03,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-06,BLR-03,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,BLR-04,Flagship,SKU-039,Mid,22000,2,44000.0,False,
2025-01-06,BLR-04,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,BLR-05,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-06,BLR-05,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,BLR-05,Flagship,SKU-017,Mid,17000,3,51000.0,False,
2025-01-06,BLR-05,Flagship,SKU-038,Mid,27000,2,54000.0,False,
2025-01-06,BLR-05,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,BLR-06,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-06,BLR-06,Flagship,SKU-010,Flagship,125000,3,375000.0,False,
2025-01-06,BLR-06,Flagship,SKU-017,Mid,17000,3,51000.0,False,
2025-01-06,BLR-06,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,BLR-06,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,BLR-07,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-06,BLR-07,Flagship,SKU-007,Flagship,95000,4,380000.0,False,
2025-01-06,BLR-07,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-01-06,BLR-07,Flagship,SKU-017,Mid,17000,2,34000.0,False,
2025-01-06,BLR-07,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,BLR-07,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,BLR-08,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-06,BLR-08,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,BLR-08,Tier2_Hub,SKU-038,Mid,27000,4,108000.0,False,
2025-01-06,BLR-08,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-06,T2-H01,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T2-H01,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,T2-H01,Tier2_Hub,SKU-057,Budget,14000,2,28000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,T2-H02,Tier2_Hub,SKU-057,Budget,14000,5,70000.0,False,
2025-01-06,T2-H03,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,T2-H03,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-01-06,T2-H03,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T2-H03,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,T2-H03,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,T2-H04,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-06,T2-H04,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T2-H04,Tier2_Hub,SKU-039,Mid,22000,4,88000.0,False,
2025-01-06,T2-H04,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,T2-H05,Tier2_Hub,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-06,T2-H05,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-06,T2-H05,Tier2_Hub,SKU-017,Mid,17000,5,85000.0,False,
2025-01-06,T2-H05,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-06,T2-H05,Tier2_Hub,SKU-057,Budget,14000,2,28000.0,False,
2025-01-06,T3-V01,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V01,Tier3_Volume,SKU-057,Budget,14000,19,266000.0,False,
2025-01-06,T3-V02,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-06,T3-V02,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V02,Tier3_Volume,SKU-057,Budget,14000,9,126000.0,False,
2025-01-06,T3-V03,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-06,T3-V04,Tier3_Volume,SKU-057,Budget,14000,4,56000.0,False,
2025-01-06,T3-V05,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V05,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-06,T3-V06,Tier3_Volume,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-06,T3-V06,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-06,T3-V07,Tier3_Volume,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-06,T3-V07,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-06,T3-V08,Tier3_Volume,SKU-057,Budget,14000,1,14000.0,False,
2025-01-06,T3-V09,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V09,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-06,T3-V09,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-01-06,T3-V10,Tier3_Volume,SKU-017,Mid,17000,2,34000.0,False,
2025-01-06,T3-V10,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V10,Tier3_Volume,SKU-057,Budget,14000,3,42000.0,False,
2025-01-06,T3-V11,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-06,T3-V11,Tier3_Volume,SKU-057,Budget,14000,8,112000.0,False,
2025-01-06,T3-V12,Tier3_Volume,SKU-017,Mid,17000,2,34000.0,False,
2025-01-06,T3-V12,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-06,T3-V12,Tier3_Volume,SKU-057,Budget,14000,8,112000.0,False,
2025-01-07,BLR-01,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-07,BLR-01,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-01-07,BLR-01,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,BLR-01,Flagship,SKU-038,Mid,27000,2,54000.0,False,
2025-01-07,BLR-01,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-07,BLR-02,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-07,BLR-02,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-07,BLR-02,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-01-07,BLR-02,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,BLR-03,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-07,BLR-03,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-07,BLR-03,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,BLR-03,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-07,BLR-04,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-07,BLR-04,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-07,BLR-04,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-07,BLR-04,Flagship,SKU-038,Mid,27000,5,135000.0,False,
2025-01-07,BLR-04,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-07,BLR-05,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-07,BLR-05,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-07,BLR-05,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,BLR-05,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-07,BLR-06,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-07,BLR-06,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,BLR-06,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-07,BLR-06,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-07,BLR-07,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-07,BLR-07,Flagship,SKU-005,Flagship,82000,2,164000.0,False,
2025-01-07,BLR-07,Flagship,SKU-038,Mid,27000,2,54000.0,False,
2025-01-07,BLR-08,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-07,BLR-08,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-07,BLR-08,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-07,BLR-08,Tier2_Hub,SKU-038,Mid,27000,3,81000.0,False,
2025-01-07,BLR-08,Tier2_Hub,SKU-057,Budget,14000,6,84000.0,False,
2025-01-07,T2-H01,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-07,T2-H01,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,T2-H01,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-07,T2-H01,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-07,T2-H01,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-07,T2-H02,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-07,T2-H02,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-01-07,T2-H02,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-07,T2-H02,Tier2_Hub,SKU-057,Budget,14000,4,56000.0,False,
2025-01-07,T2-H03,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-07,T2-H03,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-01-07,T2-H03,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-07,T2-H03,Tier2_Hub,SKU-057,Budget,14000,2,28000.0,False,
2025-01-07,T2-H04,Tier2_Hub,SKU-005,Flagship,82000,3,246000.0,False,
2025-01-07,T2-H04,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-07,T2-H04,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-07,T2-H05,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-07,T2-H05,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-07,T3-V01,Tier3_Volume,SKU-057,Budget,14000,10,140000.0,False,
2025-01-07,T3-V02,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-07,T3-V03,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,T3-V03,Tier3_Volume,SKU-057,Budget,14000,12,168000.0,False,
2025-01-07,T3-V04,Tier3_Volume,SKU-057,Budget,14000,9,126000.0,False,
2025-01-07,T3-V05,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-07,T3-V06,Tier3_Volume,SKU-057,Budget,14000,7,98000.0,False,
2025-01-07,T3-V07,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,T3-V07,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-07,T3-V08,Tier3_Volume,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-07,T3-V08,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-07,T3-V08,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-07,T3-V09,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-07,T3-V09,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-07,T3-V10,Tier3_Volume,SKU-039,Mid,22000,2,44000.0,False,
2025-01-07,T3-V10,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-07,T3-V11,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-07,T3-V12,Tier3_Volume,SKU-039,Mid,22000,3,66000.0,False,
2025-01-07,T3-V12,Tier3_Volume,SKU-057,Budget,14000,12,168000.0,False,
2025-01-08,BLR-01,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-08,BLR-01,Flagship,SKU-005,Flagship,82000,3,246000.0,False,
2025-01-08,BLR-01,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-08,BLR-01,Flagship,SKU-010,Flagship,125000,2,250000.0,False,
2025-01-08,BLR-02,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-08,BLR-02,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,BLR-02,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-08,BLR-02,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-08,BLR-02,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,BLR-03,Flagship,SKU-005,Flagship,82000,2,164000.0,False,
2025-01-08,BLR-03,Flagship,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-08,BLR-03,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,BLR-04,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-08,BLR-04,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-08,BLR-04,Flagship,SKU-017,Mid,17000,2,34000.0,False,
2025-01-08,BLR-04,Flagship,SKU-039,Mid,22000,2,44000.0,False,
2025-01-08,BLR-05,Flagship,SKU-038,Mid,27000,3,81000.0,False,
2025-01-08,BLR-05,Flagship,SKU-039,Mid,22000,3,66000.0,False,
2025-01-08,BLR-06,Flagship,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-08,BLR-06,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,BLR-06,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-08,BLR-06,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-08,BLR-06,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,BLR-06,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-08,BLR-06,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-08,BLR-06,Flagship,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,BLR-07,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,BLR-07,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,BLR-07,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-08,BLR-08,Tier2_Hub,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-08,BLR-08,Tier2_Hub,SKU-038,Mid,27000,5,135000.0,False,
2025-01-08,BLR-08,Tier2_Hub,SKU-039,Mid,22000,1,22000.0,False,
2025-01-08,T2-H01,Tier2_Hub,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-08,T2-H01,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-08,T2-H01,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-08,T2-H01,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-08,T2-H01,Tier2_Hub,SKU-057,Budget,14000,3,42000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-007,Flagship,95000,2,190000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-038,Mid,27000,7,189000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-08,T2-H02,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,T2-H03,Tier2_Hub,SKU-001,Flagship,55000,1,55000.0,False,
2025-01-08,T2-H03,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,T2-H03,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,T2-H03,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-01-08,T2-H03,Tier2_Hub,SKU-057,Budget,14000,2,28000.0,False,
2025-01-08,T2-H04,Tier2_Hub,SKU-017,Mid,17000,2,34000.0,False,
2025-01-08,T2-H04,Tier2_Hub,SKU-038,Mid,27000,2,54000.0,False,
2025-01-08,T2-H04,Tier2_Hub,SKU-039,Mid,22000,2,44000.0,False,
2025-01-08,T2-H04,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-038,Mid,27000,1,27000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-039,Mid,22000,3,66000.0,False,
2025-01-08,T2-H05,Tier2_Hub,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,T3-V01,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,T3-V02,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-08,T3-V02,Tier3_Volume,SKU-057,Budget,14000,7,98000.0,False,
2025-01-08,T3-V03,Tier3_Volume,SKU-057,Budget,14000,11,154000.0,False,
2025-01-08,T3-V04,Tier3_Volume,SKU-057,Budget,14000,1,14000.0,False,
2025-01-08,T3-V05,Tier3_Volume,SKU-057,Budget,14000,9,126000.0,False,
2025-01-08,T3-V06,Tier3_Volume,SKU-017,Mid,17000,1,17000.0,False,
2025-01-08,T3-V06,Tier3_Volume,SKU-039,Mid,22000,2,44000.0,False,
2025-01-08,T3-V06,Tier3_Volume,SKU-057,Budget,14000,8,112000.0,False,
2025-01-08,T3-V07,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-08,T3-V08,Tier3_Volume,SKU-057,Budget,14000,2,28000.0,False,
2025-01-08,T3-V09,Tier3_Volume,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-08,T3-V09,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-08,T3-V10,Tier3_Volume,SKU-057,Budget,14000,12,168000.0,False,
2025-01-08,T3-V11,Tier3_Volume,SKU-038,Mid,27000,1,27000.0,False,
2025-01-08,T3-V11,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-08,T3-V11,Tier3_Volume,SKU-057,Budget,14000,6,84000.0,False,
2025-01-08,T3-V12,Tier3_Volume,SKU-039,Mid,22000,1,22000.0,False,
2025-01-08,T3-V12,Tier3_Volume,SKU-057,Budget,14000,5,70000.0,False,
2025-01-09,BLR-01,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-09,BLR-01,Flagship,SKU-017,Mid,17000,3,51000.0,False,
2025-01-09,BLR-01,Flagship,SKU-038,Mid,27000,1,27000.0,False,
2025-01-09,BLR-01,Flagship,SKU-039,Mid,22000,3,66000.0,False,
2025-01-09,BLR-02,Flagship,SKU-001,Flagship,55000,3,165000.0,False,
2025-01-09,BLR-02,Flagship,SKU-007,Flagship,95000,1,95000.0,False,
2025-01-09,BLR-02,Flagship,SKU-010,Flagship,125000,1,125000.0,False,
2025-01-09,BLR-02,Flagship,SKU-017,Mid,17000,2,34000.0,False,
2025-01-09,BLR-02,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-09,BLR-03,Flagship,SKU-007,Flagship,95000,3,285000.0,False,
2025-01-09,BLR-03,Flagship,SKU-010,Flagship,125000,3,375000.0,False,
2025-01-09,BLR-03,Flagship,SKU-017,Mid,17000,1,17000.0,False,
2025-01-09,BLR-03,Flagship,SKU-039,Mid,22000,1,22000.0,False,
2025-01-09,BLR-04,Flagship,SKU-001,Flagship,55000,2,110000.0,False,
2025-01-09,BLR-04,Flagship,SKU-005,Flagship,82000,1,82000.0,False,
2025-01-09,BLR-04,Flagship,SKU-017,Mid,17000,1,17000.0,False,
